49.00,48.00,65.00,48.00,65.00,113.00,49.00,113.00
41.50,44.00,58.00,44.00,58.00,109.00,41.50,109.00
34.00,40.00,51.00,40.00,51.00,105.00,34.00,105.00
34.50,39.50,52.00,39.50,52.00,104.50,34.50,104.50
35.00,39.00,53.00,39.00,53.00,104.00,35.00,104.00
27.00,41.00,46.00,41.00,46.00,106.00,27.00,106.00
28.50,42.00,48.50,42.00,48.50,107.00,28.50,107.00
30.00,43.00,51.00,43.00,51.00,108.00,30.00,108.00
33.00,39.50,55.00,39.50,55.00,105.00,33.00,105.00
36.00,36.00,59.00,36.00,59.00,102.00,36.00,102.00
39.00,37.00,62.00,37.00,62.00,103.00,39.00,103.00
41.00,37.00,64.00,37.00,64.00,103.00,41.00,103.00
58.00,40.00,81.00,40.00,81.00,106.00,58.00,106.00
61.00,37.00,84.00,37.00,84.00,103.00,61.00,103.00
59.00,34.00,82.00,34.00,82.00,100.00,59.00,100.00
79.00,33.00,102.00,33.00,102.00,99.00,79.00,99.00
95.00,36.00,118.00,36.00,118.00,102.00,95.00,102.00
85.00,28.00,108.00,28.00,108.00,94.00,85.00,94.00
77.00,27.00,100.00,27.00,100.00,93.00,77.00,93.00
83.00,28.00,106.00,28.00,106.00,94.00,83.00,94.00
80.00,27.00,104.00,27.00,104.00,94.00,80.00,94.00
77.00,29.00,100.00,29.00,100.00,96.00,77.00,96.00
81.00,34.00,103.50,34.00,103.50,102.00,81.00,102.00
85.00,39.00,107.00,39.00,107.00,108.00,85.00,108.00
70.00,44.00,92.00,44.00,92.00,114.00,70.00,114.00
69.00,39.00,91.00,39.00,91.00,109.00,69.00,109.00
75.00,29.00,97.00,29.00,97.00,100.00,75.00,100.00
70.50,21.50,92.50,21.50,92.50,93.50,70.50,93.50
66.00,14.00,88.00,14.00,88.00,87.00,66.00,87.00
57.00,15.00,79.00,15.00,79.00,87.00,57.00,87.00
59.00,18.00,81.00,18.00,81.00,89.00,59.00,89.00
70.00,22.00,92.00,22.00,92.00,93.00,70.00,93.00
80.33,21.67,102.00,21.67,102.00,93.67,80.33,93.67
90.67,21.33,112.00,21.33,112.00,94.33,90.67,94.33
101.00,21.00,122.00,21.00,122.00,95.00,101.00,95.00
114.00,25.00,135.00,25.00,135.00,100.00,114.00,100.00
111.00,22.00,132.00,22.00,132.00,98.00,111.00,98.00
109.00,21.00,130.00,21.00,130.00,96.00,109.00,96.00
127.00,26.00,149.00,26.00,149.00,100.00,127.00,100.00
135.00,29.00,158.00,29.00,158.00,102.50,135.00,102.50
143.00,32.00,167.00,32.00,167.00,105.00,143.00,105.00
145.50,31.50,169.00,31.50,169.00,104.50,145.50,104.50
148.00,31.00,171.00,31.00,171.00,104.00,148.00,104.00
145.00,29.00,168.00,29.00,168.00,102.00,145.00,102.00
147.00,30.00,170.00,30.00,170.00,103.00,147.00,103.00
149.00,31.00,172.00,31.00,172.00,104.00,149.00,104.00
119.00,32.00,142.00,32.00,142.00,105.00,119.00,105.00
103.00,31.00,126.00,31.00,126.00,104.00,103.00,104.00
99.00,31.00,122.00,31.00,122.00,104.00,99.00,104.00
100.00,31.00,123.00,31.00,123.00,105.00,100.00,105.00
103.00,24.00,126.00,24.00,126.00,99.00,103.00,99.00
104.00,18.50,126.50,18.50,126.50,93.50,104.00,93.50
105.00,13.00,127.00,13.00,127.00,88.00,105.00,88.00
111.50,17.00,133.50,17.00,133.50,92.50,111.50,92.50
118.00,21.00,140.00,21.00,140.00,97.00,118.00,97.00
117.00,27.00,139.00,27.00,139.00,103.00,117.00,103.00
108.00,28.00,130.00,28.00,130.00,104.00,108.00,104.00
103.50,27.00,125.50,27.00,125.50,103.00,103.50,103.00
99.00,26.00,121.00,26.00,121.00,102.00,99.00,102.00
99.00,23.00,121.00,23.00,121.00,99.00,99.00,99.00
124.00,18.00,146.00,18.00,146.00,95.00,124.00,95.00
134.00,16.00,156.00,16.00,156.00,94.00,134.00,94.00
132.50,21.00,153.75,21.00,153.75,98.50,132.50,98.50
131.00,26.00,151.50,26.00,151.50,103.00,131.00,103.00
129.50,31.00,149.25,31.00,149.25,107.50,129.50,107.50
128.00,36.00,147.00,36.00,147.00,112.00,128.00,112.00
134.50,45.50,154.50,45.50,154.50,122.50,134.50,122.50
