663.6,684.55,710.32,695.03,706.08,713.96,659.35,703.48
665.39,685.53,706.37,686.66,705.98,700.78,665,699.64
667.11,680.28,706.87,682.74,706.06,695.8,666.3,693.34
671.3,668.86,709.77,683.29,703.73,699.4,665.26,684.97
661.83,667.42,708.61,668.66,708.19,684.41,661.41,683.17
663.88,658.01,708.16,659.51,707.61,675.82,663.32,674.32
667.03,647.9,714.42,655.68,711.99,670.43,664.61,662.65
669.4,640.02,713.59,642.23,712.88,656.39,668.69,654.18
671.1,632.05,720.24,632.41,720.14,646.23,671,645.87
676,623,722,623,722,635,676,635
680.89,612.56,724.69,612.21,724.79,625.03,680.99,625.37
689,604,728,604,728,615,689,615
688,596,729.85,590.77,731.68,605.42,689.83,610.65
692.6,588.2,731.86,577.49,735.58,591.12,696.32,601.82
737.6,564.52,743.39,577.4,696.31,598.57,690.52,585.69
736.47,554.12,744.5,567.5,702.44,592.74,694.41,579.35
734,542,745.5,553.5,712.5,586.5,701,575
727.85,538.03,740.26,545.79,718.91,579.94,706.51,572.19
726.8,530.6,740.9,535.3,728.4,572.8,714.3,568.1
723.78,522.22,739.34,523.14,737,563.23,721.43,562.32
728.26,515.27,740.65,516.68,735.63,560.94,723.24,559.53
727,511,741,511,741,554,727,554
724.68,510.49,735.1,506.59,749.89,546.04,739.48,549.95
724.26,507.26,733.48,501.74,754.37,536.66,745.15,542.17
725.04,508.22,732.56,501.5,759.28,531.38,751.77,538.1
727.26,508.46,733.27,500.27,765.18,523.66,759.17,531.86
730.91,507.96,736.27,495.9,770.78,511.24,765.42,523.3
738.07,497.64,769.63,503.94,767.56,514.31,736,508.01
743.27,496.73,780.59,499.57,779.91,508.44,742.6,505.6
751,490.52,787.3,497.44,784.97,509.66,748.67,502.75
755.11,492.26,794.79,488.66,795.78,499.57,756.11,503.17
797.64,478.27,801.84,488.48,763.01,504.46,758.81,494.25
799.75,475.56,803.64,483.41,771.51,499.37,767.62,491.52
801.85,464.2,809.39,471.43,780.45,501.6,772.91,494.36
807.8,454.24,818.05,462.44,789.85,497.68,779.61,489.49
807.63,448.41,813.93,450.31,800.24,495.79,793.94,493.89
805.32,444.33,815.13,443.91,816.94,485.7,807.14,486.12
808.48,437.67,818.01,435.55,826.58,474.09,817.05,476.21
808.1,431.76,818.62,427.55,834.41,467.03,823.9,471.24
809.69,429.25,819.2,422.92,841.64,456.61,832.14,462.94
814.45,426.76,826.2,418.63,847.08,448.79,835.33,456.92
814.08,425.75,822.48,415.65,851.52,439.8,843.12,449.9
813.1,421.11,825.82,408.64,853.34,436.71,840.62,449.18
817.37,410.71,855.96,419.59,852.46,434.79,813.87,425.91
825.64,407.68,857.28,418.8,851.54,435.12,819.9,424
822.49,407.16,861.98,409.86,860.72,428.32,821.23,425.62
825.83,405.37,863.53,406.39,862.97,427.02,825.27,426
853.98,394.2,867.47,410.81,835.88,436.47,822.39,419.87
853.15,393.74,869.56,407.08,844.91,437.42,828.49,424.09
853.43,394.24,871.47,404.39,852.83,437.53,834.79,427.38
856.6,396.15,873.58,403.7,858.65,437.29,841.67,429.74
859.65,401.93,873.77,405.04,867.06,435.44,852.94,432.33
865.09,400.95,877.69,404.39,868.67,437.44,856.07,434
869.57,401.02,881.45,404.42,871.72,438.49,859.83,435.09
873.17,401.79,884.92,405.14,875.42,438.46,863.67,435.11
877.42,404.53,886.85,408.07,874.48,441.05,865.05,437.52
880.36,406.35,890.27,411.31,876.46,438.85,866.56,433.88
878.88,411.19,889.38,415.03,878.04,446.02,867.54,442.17
877.97,414.59,888.83,418.93,877.31,447.72,866.45,443.38
879.6,420.15,889.63,431.72,866.52,451.75,856.49,440.18
871.93,426.62,882.64,430.81,872.3,457.25,861.59,453.06
870.4,432.2,879.6,436.8,866.6,462.8,857.4,458.2
867.35,438.01,877.16,442.42,865.32,468.74,855.5,464.33
863.71,443.38,874.51,448.76,862.23,473.41,851.43,468.03
863.16,449.97,870.92,455.51,853.49,479.92,845.73,474.38
857.9,455.83,867.04,462.89,848.92,486.34,839.78,479.28
854.44,460.47,863.6,469.13,844.63,489.21,835.47,480.56
848.12,463.06,857.04,472.05,836.41,492.52,827.49,483.53
844.7,468.78,851.71,477.29,831.03,494.33,824.02,485.81
839.59,471.17,847.13,481.85,825.26,497.29,817.72,486.61
834.13,475.31,840.61,485.91,818.24,499.58,811.76,488.98
826.81,476.95,833.5,488.5,810.32,501.92,803.63,490.37
797.61,490.26,820.52,478.2,827.29,491.06,804.38,503.12
792.25,489.34,814.08,479.51,819.9,492.44,798.07,502.27
785.93,489.45,807.7,480.28,813.03,492.94,791.25,502.1
778.66,487.55,801.85,482.1,804.74,494.41,781.56,499.87
771.48,485.53,794.46,480.69,797.36,494.45,774.38,499.29
762.62,483.36,787.45,480.74,788.78,493.39,763.95,496.01
757.73,481.97,780.29,480.43,781.12,492.45,758.55,493.99
751,480,772,480,772,492,751,492
744,478,766,478,766,491,744,491
736.8,476.01,758.7,474.92,759.38,488.68,737.49,489.78
