187.418,316.138,224.836,319.895,235.582,212.862,198.164,209.105
186.296,317.118,223.760,320.709,234.037,213.632,196.573,210.041
185.174,318.099,222.684,321.524,232.492,214.401,194.982,210.976
182.758,318.550,220.314,321.810,229.654,214.641,192.097,211.382
182.494,323.001,220.096,326.095,228.966,218.882,191.364,215.787
182.323,327.327,219.971,330.255,228.373,222.997,190.724,220.068
180.249,329.524,217.943,332.287,225.876,224.983,188.181,222.220
179.341,333.654,217.082,336.251,224.546,228.903,186.805,226.305
181.572,337.646,219.359,340.078,226.354,232.684,188.567,230.252
184.838,338.496,222.671,340.762,229.197,233.323,191.364,231.057
185.104,339.308,222.983,341.409,229.041,233.925,191.162,231.824
182.486,337.082,220.411,339.017,226.000,231.488,188.075,229.553
185.536,335.936,223.507,337.705,228.628,230.131,190.656,228.362
188.586,334.790,226.604,336.394,231.255,228.774,193.237,227.170
191.636,333.644,229.700,335.082,233.883,227.418,195.819,225.979
194.687,332.498,232.796,333.771,236.510,226.061,198.400,224.788
197.737,331.352,235.893,332.459,239.138,224.704,200.982,223.597
200.787,330.206,238.989,331.147,241.765,223.347,203.563,222.406
203.837,329.060,242.085,329.836,244.393,221.990,206.144,221.215
207.181,329.053,245.475,329.663,247.314,221.773,209.019,221.162
210.525,329.046,248.865,329.490,250.235,221.555,211.894,221.110
213.869,329.038,252.255,329.317,253.156,221.337,214.770,221.058
217.212,329.031,255.645,329.145,256.077,221.119,217.645,221.006
219.162,222.775,219.199,330.846,257.678,330.793,257.641,222.722
220.680,224.544,221.186,332.660,259.711,332.442,259.205,224.326
219.532,227.563,220.506,335.724,259.077,335.341,258.103,227.180
223.837,227.309,225.280,335.516,263.898,334.967,262.455,226.760
228.143,227.056,230.055,335.307,268.718,334.593,266.807,226.341
232.449,226.802,234.830,335.099,273.539,334.219,271.159,225.922
236.755,226.549,239.604,334.890,278.360,333.845,275.510,225.503
241.061,226.295,244.379,334.682,283.181,333.471,279.862,225.084
245.366,226.042,249.153,334.474,288.001,333.097,284.214,224.665
249.672,225.788,253.928,334.265,292.822,332.723,288.566,224.245
253.978,225.534,258.702,334.057,297.643,332.348,292.918,223.826
258.284,225.281,263.477,333.848,302.463,331.974,297.270,223.407
262.589,225.027,268.252,333.640,307.284,331.600,301.622,222.988
273.026,333.431,312.105,331.226,305.974,222.569,266.895,224.774
270.840,227.603,278.828,336.070,317.727,333.264,309.739,224.797
274.784,230.433,284.630,338.708,323.349,335.301,313.503,227.025
277.836,231.119,289.539,339.204,328.079,335.195,316.375,227.110
279.702,233.139,293.263,341.033,331.623,336.423,318.062,228.529
281.569,235.159,296.987,342.862,335.167,337.651,319.748,229.948
283.435,237.179,300.711,344.691,338.711,338.878,321.435,231.366
282.944,237.270,302.078,344.591,339.898,338.177,320.765,230.856
282.454,237.362,303.444,344.492,341.085,337.476,320.094,230.346
281.963,237.453,304.811,344.392,342.272,336.776,319.424,229.836
281.472,237.544,306.178,344.293,343.459,336.075,318.753,229.326
280.981,237.636,307.545,344.193,344.646,335.374,318.083,228.817
280.491,237.727,308.911,344.093,345.833,334.673,317.412,228.307
280.000,237.818,310.278,343.994,347.020,333.972,316.742,227.797
277.734,238.140,309.870,344.124,346.432,333.501,314.296,227.517
275.468,238.461,309.461,344.255,345.844,333.030,311.851,227.237
273.202,238.783,309.053,344.385,345.255,332.560,309.405,226.957
270.936,239.104,308.644,344.516,344.667,332.089,306.959,226.677
268.670,239.425,308.236,344.646,344.079,331.618,304.513,226.397
266.405,239.747,307.828,344.777,343.491,331.147,302.068,226.117
264.139,240.068,307.419,344.907,342.903,330.676,299.622,225.837
261.873,240.390,307.011,345.037,342.314,330.205,297.176,225.558
257.246,241.419,304.241,345.876,339.365,330.443,292.370,225.986
252.619,242.449,301.472,346.715,336.416,330.680,287.563,226.414
247.992,243.479,298.702,347.554,333.467,330.918,282.756,226.843
243.365,244.508,295.932,348.393,330.517,331.155,277.949,227.271
238.737,245.538,293.163,349.231,327.568,331.393,273.142,227.700
234.110,246.568,290.393,350.070,324.619,331.630,268.336,228.128
229.483,247.598,287.624,350.909,321.669,331.868,263.529,228.557
224.856,248.627,284.854,351.748,318.720,332.105,258.722,228.985
282.085,352.586,315.771,332.343,253.915,229.414,220.229,249.657
214.609,248.336,275.362,351.630,309.169,331.747,248.416,228.453
208.988,247.016,268.640,350.674,302.567,331.151,242.916,227.493
203.368,245.695,261.917,349.718,295.965,330.555,237.416,226.532
197.748,244.374,255.195,348.762,289.364,329.959,231.917,225.572
192.127,243.054,248.472,347.805,282.762,329.363,226.417,224.611
186.507,241.733,241.750,346.849,276.160,328.767,220.917,223.651
180.886,240.412,235.027,345.893,269.558,328.171,215.417,222.690
175.266,239.092,228.304,344.937,262.956,327.575,209.918,221.730
169.645,237.771,221.582,343.981,256.355,326.979,204.418,220.769
164.714,236.428,215.548,343.002,250.442,326.361,199.607,219.787
159.782,235.085,209.515,342.024,244.529,325.743,194.796,218.804
154.851,233.742,203.481,341.045,238.616,325.124,189.986,217.821
149.919,232.399,197.447,340.067,232.703,324.506,185.175,216.839
144.988,231.056,191.414,339.088,226.790,323.888,180.364,215.856
140.056,229.714,185.380,338.110,220.877,323.270,175.553,214.873
135.125,228.371,179.346,337.132,214.964,322.652,170.742,213.891
130.193,227.028,173.313,336.153,209.051,322.033,165.932,212.908
125.261,225.685,167.279,335.175,203.139,321.415,161.121,211.925
121.719,225.731,162.634,335.585,198.615,322.186,157.699,212.331
118.176,225.777,157.990,335.996,194.091,322.957,154.277,212.738
114.633,225.823,153.345,336.406,189.567,323.727,150.855,213.144
111.091,225.869,148.700,336.817,185.043,324.498,147.433,213.550
107.548,225.915,144.055,337.227,180.519,325.269,144.011,213.956
139.411,337.638,175.995,326.039,140.589,214.362,104.005,225.961
103.041,221.085,137.736,332.748,174.325,321.382,139.631,209.718
102.077,216.209,136.061,327.859,172.656,316.724,138.673,205.074
99.577,215.833,132.850,327.470,169.452,316.567,136.179,204.930
97.077,215.457,129.639,327.081,166.247,316.409,133.685,204.785
94.577,215.082,126.429,326.692,163.042,316.252,131.191,204.641
92.077,214.706,123.218,326.303,159.837,316.094,128.697,204.497
