529.000,68.000,548.000,68.000,548.000,48.000,529.000,48.000
528.500,76.000,547.333,76.000,547.333,56.667,528.500,56.667
526.800,85.600,545.467,85.600,545.467,66.933,526.800,66.933
524.100,101.700,542.600,101.700,542.600,83.700,524.100,83.700
524.733,110.467,543.067,110.467,543.067,93.133,524.733,93.133
521.367,124.233,539.533,124.233,539.533,107.567,521.367,107.567
520.000,134.000,538.000,134.000,538.000,118.000,520.000,118.000
517.833,143.667,535.167,143.667,535.167,128.000,517.833,128.000
513.867,161.333,530.533,161.333,530.533,146.000,513.867,146.000
512.150,171.000,528.150,171.000,528.150,156.000,512.150,156.000
523.433,182.000,538.767,182.000,538.767,167.333,523.433,167.333
535.217,186.000,549.883,186.000,549.883,171.667,535.217,171.667
543.000,192.000,557.000,192.000,557.000,178.000,543.000,178.000
553.333,202.500,567.667,202.500,567.667,188.333,553.333,188.333
560.267,208.800,574.933,208.800,574.933,194.467,560.267,194.467
571.450,219.850,586.450,219.850,586.450,205.350,571.450,205.350
578.633,228.567,593.967,228.567,593.967,213.900,578.633,213.900
582.817,237.783,598.483,237.783,598.483,222.950,582.817,222.950
593.000,250.000,609.000,250.000,609.000,235.000,593.000,235.000
599.667,256.833,615.333,256.833,615.333,242.167,599.667,242.167
605.933,271.267,621.267,271.267,621.267,256.933,605.933,256.933
608.700,278.200,623.700,278.200,623.700,264.200,608.700,264.200
611.800,282.467,626.467,282.467,626.467,268.800,611.800,268.800
616.400,279.733,630.733,279.733,630.733,266.400,616.400,266.400
621.000,279.000,635.000,279.000,635.000,266.000,621.000,266.000
623.833,278.833,638.000,278.833,638.000,265.833,623.833,265.833
627.000,279.367,641.333,279.367,641.333,266.367,627.000,266.367
630.167,281.900,644.667,281.900,644.667,268.900,630.167,268.900
633.333,284.933,648.000,284.933,648.000,271.933,633.333,271.933
634.667,286.467,649.500,286.467,649.500,273.467,634.667,273.467
638.000,284.000,653.000,284.000,653.000,271.000,638.000,271.000
640.000,283.000,655.000,283.000,655.000,269.667,640.000,269.667
639.800,281.400,654.800,281.400,654.800,267.733,639.800,267.733
641.850,280.550,656.850,280.550,656.850,266.550,641.850,266.550
642.067,283.700,657.067,283.700,657.067,269.367,642.067,269.367
644.283,286.850,659.283,286.850,659.283,272.183,644.283,272.183
644.000,290.000,659.000,290.000,659.000,275.000,644.000,275.000
643.750,292.500,659.000,292.500,659.000,277.500,643.750,277.500
648.167,292.333,663.667,292.333,663.667,277.333,648.167,277.333
650.583,292.167,666.333,292.167,666.333,277.167,650.583,277.167
651.000,292.000,667.000,292.000,667.000,277.000,651.000,277.000
