486.36,634.41,527.31,634.41,527.31,512.82,486.36,512.82
483.73,617.51,524.37,617.51,524.37,494.13,483.73,494.13
484.13,607.66,524.45,607.66,524.45,482.50,484.13,482.50
487.05,595.92,527.06,595.92,527.06,468.97,487.05,468.97
486.61,582.50,526.30,582.50,526.30,453.77,486.61,453.77
486.17,569.08,525.55,569.08,525.55,438.56,486.17,438.56
485.73,555.66,524.79,555.66,524.79,423.36,485.73,423.36
486.36,542.43,524.90,542.43,524.90,411.08,486.36,411.08
486.99,529.20,525.00,529.20,525.00,398.79,486.99,398.79
487.62,515.97,525.10,515.97,525.10,386.51,487.62,386.51
488.25,502.74,525.21,502.74,525.21,374.22,488.25,374.22
488.88,489.51,525.31,489.51,525.31,361.93,488.88,361.93
489.51,476.28,525.42,476.28,525.42,349.65,489.51,349.65
491.19,464.83,526.47,464.83,526.47,338.52,491.19,338.52
492.87,453.39,527.52,453.39,527.52,327.39,492.87,327.39
486.99,441.95,521.01,441.95,521.01,316.26,486.99,316.26
484.47,431.34,517.86,431.34,517.86,305.97,484.47,305.97
484.47,423.25,517.23,423.25,517.23,298.20,484.47,298.20
498.33,417.69,530.46,417.69,530.46,292.95,498.33,292.95
510.09,418.11,542.01,418.11,542.01,293.06,510.09,293.06
519.83,418.91,551.54,418.91,551.54,293.54,519.83,293.54
526.11,417.03,557.61,417.03,557.61,291.34,526.11,291.34
527.77,418.09,559.06,418.09,559.06,292.09,527.77,292.09
514.94,412.22,546.02,412.22,546.02,285.90,514.94,285.90
489.51,393.75,520.38,393.75,520.38,267.12,489.51,267.12
481.64,388.82,512.08,388.82,512.08,263.86,481.64,263.86
480.82,388.92,510.85,388.92,510.85,265.65,480.82,265.65
487.14,389.34,516.75,389.34,516.75,267.75,487.14,267.75
493.46,389.76,522.65,389.76,522.65,269.85,493.46,269.85
510.17,394.90,538.94,394.90,538.94,276.68,510.17,276.68
521.64,401.94,549.99,401.94,549.99,285.39,521.64,285.39
541.48,417.48,570.15,417.48,570.15,299.14,541.48,299.14
555.53,427.73,584.51,427.73,584.51,307.61,555.53,307.61
559.82,436.09,589.11,436.09,589.11,314.18,559.82,314.18
551.50,436.88,581.11,436.88,581.11,313.19,551.50,313.19
546.97,433.90,576.89,433.90,576.89,308.43,546.97,308.43
542.43,430.92,572.67,430.92,572.67,303.66,542.43,303.66
541.48,427.14,571.93,427.14,571.93,298.73,541.48,298.73
543.56,421.09,574.22,421.09,574.22,291.52,543.56,291.52
545.64,415.04,576.51,415.04,576.51,284.32,545.64,284.32
547.72,409.00,578.80,409.00,578.80,277.12,547.72,277.12
549.80,402.95,581.09,402.95,581.09,269.91,549.80,269.91
551.88,396.90,583.38,396.90,583.38,262.71,551.88,262.71
550.30,392.80,582.54,392.80,582.54,257.04,550.30,257.04
548.73,388.71,581.70,388.71,581.70,251.37,548.73,251.37
547.16,384.61,580.86,384.61,580.86,245.70,547.16,245.70
545.58,380.52,580.02,380.52,580.02,240.03,545.58,240.03
544.01,379.26,579.18,379.26,579.18,237.20,544.01,237.20
542.43,378.00,578.34,378.00,578.34,234.36,542.43,234.36
540.43,378.95,576.56,378.95,576.56,232.05,540.43,232.05
538.44,379.89,574.77,379.89,574.77,229.74,538.44,229.74
530.78,379.26,567.32,379.26,567.32,225.85,530.78,225.85
529.41,387.03,566.16,387.03,566.16,230.37,529.41,230.37
526.16,389.76,563.11,389.76,563.11,229.84,526.16,229.84
522.90,402.57,560.07,402.57,560.07,239.40,522.90,239.40
514.40,411.91,552.20,411.91,552.20,248.85,514.40,248.85
505.89,421.26,544.32,421.26,544.32,258.30,505.89,258.30
503.05,428.08,542.11,428.08,542.11,265.23,503.05,265.23
500.22,428.19,539.91,428.19,539.91,265.44,500.22,265.44
497.39,428.29,537.71,428.29,537.71,265.65,497.39,265.65
494.55,428.40,535.50,428.40,535.50,265.86,494.55,265.86
494.86,432.39,535.39,432.39,535.39,264.71,494.86,264.71
495.18,436.38,535.29,436.38,535.29,263.55,495.18,263.55
495.49,440.37,535.18,440.37,535.18,262.39,495.49,262.39
495.81,444.36,535.08,444.36,535.08,261.24,495.81,261.24
496.12,448.35,534.98,448.35,534.98,260.08,496.12,260.08
496.44,452.34,534.87,452.34,534.87,258.93,496.44,258.93
495.70,450.03,535.08,450.03,535.08,254.94,495.70,254.94
494.97,447.72,535.29,447.72,535.29,250.95,494.97,250.95
494.23,445.41,535.50,445.41,535.50,246.96,494.23,246.96
493.50,443.10,535.71,443.10,535.71,242.97,493.50,242.97
492.77,440.79,535.92,440.79,535.92,238.98,492.77,238.98
492.03,438.48,536.13,438.48,536.13,234.99,492.03,234.99
490.77,438.59,535.61,438.59,535.61,232.68,490.77,232.68
489.51,438.69,535.08,438.69,535.08,230.37,489.51,230.37
488.25,438.80,534.55,438.80,534.55,228.06,488.25,228.06
486.99,438.90,534.03,438.90,534.03,225.75,486.99,225.75
485.73,439.00,533.50,439.00,533.50,223.44,485.73,223.44
484.47,439.11,532.98,439.11,532.98,221.13,484.47,221.13
483.32,443.73,533.09,443.73,533.09,221.34,483.32,221.34
482.16,448.35,533.19,448.35,533.19,221.55,482.16,221.55
481.01,452.97,533.29,452.97,533.29,221.76,481.01,221.76
479.85,457.59,533.40,457.59,533.40,221.97,479.85,221.97
478.69,462.21,533.50,462.21,533.50,222.18,478.69,222.18
477.54,466.83,533.61,466.83,533.61,222.39,477.54,222.39
479.43,467.98,533.92,467.98,533.92,221.65,479.43,221.65
481.32,469.14,534.24,469.14,534.24,220.92,481.32,220.92
483.21,470.30,534.55,470.30,534.55,220.18,483.21,220.18
485.10,471.45,534.87,471.45,534.87,219.45,485.10,219.45
486.99,472.61,535.18,472.61,535.18,218.72,486.99,218.72
488.88,473.76,535.50,473.76,535.50,217.98,488.88,217.98
487.41,477.96,537.91,477.96,537.91,217.24,487.41,217.24
485.94,482.16,540.33,482.16,540.33,216.51,485.94,216.51
484.47,486.36,542.74,486.36,542.74,215.77,484.47,215.77
483.00,490.56,545.16,490.56,545.16,215.04,483.00,215.04
481.53,494.76,547.58,494.76,547.58,214.31,481.53,214.31
480.06,498.96,549.99,498.96,549.99,213.57,480.06,213.57
480.69,498.33,550.93,498.33,550.93,210.84,480.69,210.84
481.32,497.70,551.88,497.70,551.88,208.11,481.32,208.11
481.95,497.07,552.83,497.07,552.83,205.38,481.95,205.38
482.58,496.44,553.77,496.44,553.77,202.65,482.58,202.65
483.21,495.81,554.72,495.81,554.72,199.92,483.21,199.92
483.84,495.18,555.66,495.18,555.66,197.19,483.84,197.19
484.79,500.11,557.97,500.11,557.97,194.78,484.79,194.78
485.73,505.05,560.28,505.05,560.28,192.36,485.73,192.36
486.67,509.98,562.59,509.98,562.59,189.95,486.67,189.95
487.62,514.92,564.90,514.92,564.90,187.53,487.62,187.53
488.57,519.86,567.21,519.86,567.21,185.11,488.57,185.11
