811.41,265.46,881.66,288.63,828.78,448.97,758.52,425.79
815.46,254.82,889.71,281.4,831.38,444.32,757.14,417.74
828.91,251.72,905.57,293.72,828.01,435.3,751.35,393.31
820.97,244.4,897.59,263.51,853.53,440.14,776.91,421.02
821.5,245.94,903.69,268.41,854.73,447.42,772.54,424.94
830.11,237.68,919.01,268.64,857.24,445.99,768.34,415.03
840.42,234.2,935.54,289.48,839.33,455.03,744.21,399.75
863.55,235.4,939.22,335.35,804.15,437.59,728.49,337.64
855.58,223.47,952.57,280.1,852.66,451.23,755.68,394.6
871.51,228.44,951.43,332.44,813.32,438.58,733.4,334.58
878.88,222.7,965.33,326.12,808.34,457.36,721.89,353.94
897.01,216.31,969.43,368.09,788.98,454.19,716.56,302.42
718.06,327.4,900.7,215,979.21,342.56,796.57,454.96
725.96,299.02,917.35,219.53,975.08,358.55,783.7,438.04
921.99,220.5,976.95,356.64,791.5,431.5,736.54,295.36
937.58,220.32,980.61,361.28,790.73,419.24,747.7,278.29
939.41,191.96,1010.5,340.52,773.17,454.09,702.08,305.54
953.63,191.94,1014.7,339.79,780.12,436.76,719.02,288.92
962.71,184.24,1026.1,332.89,777.07,439.1,713.67,290.45
760.96,222.4,979.2,206.67,990.9,369.04,772.67,384.77
749.63,269.82,984.13,191.67,1031.4,333.54,796.91,411.69
988.63,172.91,1038.9,337.33,792.34,412.7,742.07,248.28
734.33,229.8,1002.8,173.93,1038.4,344.8,769.89,400.66
1007.9,169.51,1022,376.45,775.37,393.21,761.31,186.27
955.05,120.25,1076.5,251.24,887.32,426.58,765.9,295.59
1005.5,147.54,1075.9,307.65,807.01,425.87,736.63,265.75
971.37,109.88,1092.1,259.72,872.64,436.48,751.94,286.64
981.27,108.02,1094.1,268.11,855.62,436.15,742.81,276.06
665.76,22.11,1056.3,166.69,950.8,451.58,560.29,307
665.55,27.204,1054.6,164.43,960.16,432.16,571.12,294.94
666.66,53.062,1049.1,157.44,985.85,389.08,603.44,284.71
661.83,96.835,1041,152.06,1007.4,382.62,628.25,327.4
1040.8,150.36,1014.1,384.28,610.22,338.2,636.91,104.27
1049.2,162.39,980.53,415.36,556.4,300.25,625.06,47.278
611.97,39.464,1045.5,165.67,976.84,401.66,543.28,275.46
608.58,-8.077,1050.5,198.79,953.76,405.39,511.86,198.52
1057.3,195.05,938.53,413.88,505.58,178.91,624.35,-39.929
1051.4,199.16,932.26,422.91,589.83,240.52,709.02,16.765
697.11,26.691,1049.1,194.29,936.79,430.03,584.85,262.43
690.11,46.343,1044.2,206.6,943.87,428.23,589.8,267.97
676.1,46.858,1042.8,216.7,939.96,438.82,573.23,268.97
649.22,59.273,1036.5,229.98,943.29,441.51,555.99,270.81
567.97,157.03,1021.4,149.01,1025.7,390.95,572.25,398.97
568.6,159.19,1011.2,142.81,1020.1,384.56,577.55,400.94
569.71,161.87,1006.6,142.19,1017.3,379.73,580.41,399.41
578.33,162.97,1005.7,153.72,1010.6,380.22,583.23,389.46
585.69,169.07,1003.2,180.17,997.61,391.61,580.07,380.51
588.9,169.95,1000.1,182.21,993.77,395.29,582.54,383.03
577.73,164.06,988.12,172.86,983.21,401.72,572.83,392.92
567.43,155.14,998.27,237.26,962.75,423.61,531.91,341.49
567.13,141,987.83,271.06,934.06,444.99,513.36,314.94
513.43,302.7,573.67,142.63,972.45,292.7,912.21,452.77
619.97,206.44,939.76,250.28,914.43,435,594.64,391.16
524.75,329.83,580.45,174.3,940.9,303.4,885.19,458.93
616.74,226.49,907.65,252.33,890.69,443.26,599.78,417.42
618.4,236.25,888.39,277.8,860.5,458.97,590.51,417.41
618.91,238.35,875.19,306.09,830.52,475.08,574.24,407.33
619.51,241.83,874.58,328.33,820.4,488.1,565.32,401.59
607.16,268.08,795.67,255.23,810.94,479.3,622.44,492.16
613.54,271.13,794.66,285.07,778.9,489.84,597.78,475.9
622.17,270.89,789.56,308.65,746.33,500.32,578.93,462.57
629.01,276.66,783.15,327.71,723.2,508.71,569.06,457.66
691.46,513.82,554.74,445.18,636,283.32,772.72,351.96
637.35,285.6,773.14,354.85,686.03,525.65,550.24,456.4
669.18,525.71,542.96,445.66,641.58,290.19,767.79,370.24
646.34,298.91,760.74,392.75,646.56,531.94,532.16,438.09
577.34,326.67,700.47,327.07,699.87,510.49,576.75,510.09
581.11,324.33,700.48,341.29,675.19,519.35,555.82,502.4
584.52,325.92,698.86,355.29,654.87,526.56,540.52,497.19
597.73,321.36,708.65,364.98,647.1,521.5,536.17,477.88
602.46,323.49,708.65,381.24,631.12,523.78,524.94,466.03
616.87,328.16,709.4,404.38,610.89,523.98,518.36,447.77
619.89,334.35,705.64,420.94,600.79,524.79,515.03,438.19
510.94,433.39,618.74,338.46,700.89,431.74,593.08,526.68
514.57,433.44,613.6,338.41,697.17,425.49,598.14,520.52
513.83,424.82,614.57,343.09,691.08,437.38,590.34,519.12
