171.000,85.000,195.000,85.000,195.000,24.000,171.000,24.000
173.800,85.400,198.000,85.400,198.000,23.200,173.800,23.200
173.100,86.550,197.500,86.550,197.500,23.150,173.100,23.150
175.733,85.033,200.333,85.033,200.333,20.433,175.733,20.433
177.367,81.517,202.167,81.517,202.167,15.717,177.367,15.717
175.000,83.000,200.000,83.000,200.000,16.000,175.000,16.000
173.000,82.667,198.833,82.667,198.833,15.333,173.000,15.333
169.800,84.533,196.467,84.533,196.467,16.867,169.800,16.867
166.600,86.150,194.100,86.150,194.100,18.150,166.600,18.150
163.400,87.433,191.733,87.433,191.733,19.100,163.400,19.100
160.200,88.217,189.367,88.217,189.367,19.550,160.200,19.550
157.000,87.000,187.000,87.000,187.000,18.000,157.000,18.000
153.667,88.333,184.167,88.333,184.167,17.667,153.667,17.667
151.933,89.867,182.933,89.867,182.933,17.533,151.933,17.533
150.700,92.650,182.200,92.650,182.200,18.650,150.700,18.650
152.133,96.433,184.133,96.433,184.133,20.767,152.133,20.767
153.567,100.217,186.067,100.217,186.067,22.883,153.567,22.883
154.000,102.000,187.000,102.000,187.000,23.000,154.000,23.000
153.500,102.333,187.667,102.333,187.667,24.167,153.500,24.167
153.000,102.667,188.333,102.667,188.333,25.333,153.000,25.333
153.250,103.500,189.750,103.500,189.750,27.000,153.250,27.000
151.500,104.667,189.167,104.667,189.167,29.000,151.500,29.000
147.750,106.333,186.583,106.333,186.583,31.500,147.750,31.500
142.000,110.000,182.000,110.000,182.000,36.000,142.000,36.000
137.286,114.429,176.571,114.429,176.571,40.286,137.286,40.286
127.000,121.000,169.000,121.000,169.000,40.000,127.000,40.000
126.400,120.600,167.000,120.600,167.000,40.800,126.400,40.800
128.800,122.950,168.000,122.950,168.000,44.350,128.800,44.350
134.867,125.633,172.667,125.633,172.667,48.233,134.867,48.233
138.433,127.817,174.833,127.817,174.833,51.617,138.433,51.617
144.000,134.000,179.000,134.000,179.000,59.000,144.000,59.000
149.167,135.667,182.833,135.667,182.833,66.500,149.167,66.500
151.733,136.133,184.067,136.133,184.067,72.800,151.733,72.800
154.050,134.600,185.050,134.600,185.050,77.100,154.050,77.100
155.033,137.733,184.700,137.733,184.700,86.067,155.033,86.067
156.017,136.867,184.350,136.867,184.350,91.033,156.017,91.033
156.000,137.000,183.000,137.000,183.000,97.000,156.000,97.000
156.250,141.500,183.500,141.500,183.500,102.500,156.250,102.500
156.500,145.667,184.000,145.667,184.000,107.667,156.500,107.667
156.750,148.333,184.500,148.333,184.500,111.333,156.750,111.333
157.000,151.000,185.000,151.000,185.000,115.000,157.000,115.000
156.000,154.000,184.000,154.000,184.000,120.000,156.000,120.000
156.833,159.500,184.667,159.500,184.667,125.500,156.833,125.500
154.467,163.200,182.133,163.200,182.133,129.200,154.467,129.200
154.600,164.150,182.100,164.150,182.100,130.150,154.600,130.150
154.733,163.767,182.067,163.767,182.067,129.767,154.733,129.767
154.867,163.383,182.033,163.383,182.033,129.383,154.867,129.383
155.000,163.000,182.000,163.000,182.000,129.000,155.000,129.000
156.000,164.000,180.000,164.000,180.000,130.000,156.000,130.000
156.000,163.000,182.000,163.000,182.000,128.000,156.000,128.000
157.000,160.600,183.600,160.600,183.600,123.400,157.000,123.400
158.000,157.000,183.000,157.000,183.000,119.000,158.000,119.000
167.539,151.739,193.183,139.060,177.461,107.261,151.817,119.940
158.408,106.970,166.269,145.870,193.592,139.530,185.731,100.630
