262.00,90.00,331.00,90.00,331.00,126.00,262.00,126.00
273.56,130.72,327.24,126.44,324.44,91.28,270.76,95.56
270.81,97.44,273.05,132.78,326.79,129.36,324.55,94.02
270.86,99.33,272.54,134.83,326.34,132.27,324.66,96.77
270.90,101.22,272.02,136.89,325.89,135.18,324.77,99.51
270.95,103.11,271.51,138.94,325.45,138.09,324.89,102.26
271.00,141.00,325.00,141.00,325.00,105.00,271.00,105.00
269.45,107.10,270.49,143.03,324.43,141.45,323.39,105.53
267.91,109.21,269.99,145.05,323.87,141.90,321.79,106.06
266.36,111.31,269.49,147.08,323.30,142.36,320.18,106.58
264.82,113.41,268.98,149.11,322.74,142.81,318.57,107.11
264.17,113.72,269.38,149.34,323.07,141.46,317.87,105.84
263.53,114.02,269.77,149.57,323.41,140.11,317.16,104.57
262.88,114.32,270.17,149.79,323.74,138.76,316.45,103.30
262.23,114.63,270.56,150.02,324.08,137.42,315.75,102.02
270.96,150.25,324.41,136.07,315.04,100.75,261.59,114.93
260.44,114.40,270.11,149.36,323.34,134.60,313.67,99.64
259.28,113.86,269.26,148.48,322.27,133.14,312.29,98.52
258.13,113.32,268.42,147.59,321.20,131.68,310.92,97.41
256.98,112.79,267.57,146.70,320.13,130.21,309.54,96.30
255.83,112.25,266.72,145.82,319.06,128.74,308.17,95.18
254.67,111.72,265.87,144.93,317.99,127.28,306.79,94.07
253.52,111.18,265.03,144.04,316.92,125.82,305.42,92.96
252.37,110.65,264.18,143.16,315.85,124.35,304.04,91.84
263.33,142.27,314.79,122.89,302.67,90.73,251.21,110.11
249.74,110.67,262.95,141.56,312.72,120.02,299.52,89.13
248.27,111.22,262.56,140.85,310.66,117.15,296.37,87.53
246.80,111.78,262.17,140.13,308.60,114.29,293.23,85.93
245.33,112.33,261.79,139.42,306.54,111.42,290.08,84.34
243.86,112.89,261.40,138.71,304.47,108.56,286.93,82.74
242.39,113.44,261.02,137.99,302.41,105.69,283.78,81.14
240.92,114.00,260.63,137.28,300.35,102.82,280.64,79.54
239.45,114.56,260.25,136.57,298.29,99.96,277.49,77.94
237.98,115.11,259.86,135.85,296.23,97.09,274.34,76.35
233.17,121.22,256.14,140.70,290.83,99.78,267.86,80.30
294.17,97.79,270.65,74.84,228.83,117.71,252.35,140.66
233.73,118.28,255.28,135.95,288.27,95.72,266.72,78.05
232.74,120.38,254.80,137.52,287.20,95.57,265.14,78.42
231.76,122.48,254.32,139.10,286.13,95.41,263.57,78.79
230.77,124.58,253.84,140.68,285.07,95.25,261.99,79.15
229.78,126.68,253.36,142.26,284.00,95.10,260.42,79.52
230.14,129.23,254.22,144.29,284.28,95.39,260.20,80.34
230.50,131.78,255.09,146.32,284.57,95.69,259.97,81.15
230.86,134.33,255.96,148.34,284.85,95.98,259.75,81.97
231.22,136.88,256.83,150.37,285.13,96.27,259.53,82.79
231.58,139.43,257.70,152.40,285.42,96.57,259.30,83.60
233.02,140.16,258.80,152.25,284.87,96.06,259.09,83.97
234.46,140.90,259.90,152.10,284.32,95.55,258.88,84.35
235.90,141.63,261.00,151.95,283.77,95.04,258.67,84.72
